id,title,date,description,city,country,company,link,source,company_logo,lang,domain,hskills,salary_estimation,sskills,profile,education,experience,langues,deadline
8036947,Business Unit Manager Equipement Médical,2023-09-30T01:00:04+01:00,"<p>Nous sommes une entreprise leader dans le secteur de l'équipement médical, dédiée à fournir des solutions innovantes pour améliorer les soins de santé. Forts de notre engagement envers la qualité et l'innovation, nous recherchons des <strong>Business Unit Managers</strong> expérimentées pour les gammes : (Literie et mobilier médical) (Radiologie/ Imagerie médicale) (Bloc opératoire, anesthésie et réanimation) (consommables médicaux) (simulation médicale).</p>
<p><u><strong>Missions :</strong></u></p>
<p>En tant que Business Unit Manager, vous serez responsable de la gestion globale d'une des unités : (Literie et mobilier médical) (Radiologie/ Imagerie médicale) (Bloc opératoire, anesthésie et réanimation)(consommables médicaux). Vous dirigerez une équipe multidisciplinaire et superviserez les opérations suivantes :</p>
<ul>
<li>Identification et négociation des accords avec des partenaires et fournisseurs </li>
<li>Développer et gérer un portefeuille de clients tout en recherchant activement de nouvelles opportunités de vente</li>
<li>Gestion des ressources humaines, la formation et le développement de l'équipe</li>
<li>Développement de nouveaux marchés, produits ou services pour stimuler la croissance</li>
<li>Initier et/ou suivre les appels d’offres et consultations qui concernent les produits liés à la business unit</li>
<li>Développer les gammes de produits pour répondre pleinement aux besoins privés et aux appels d'offres</li>
<li>Maintien de normes de qualité élevées et d'excellence opérationnelle</li>
<li>Communication efficace avec la direction pour rendre compte des performances de l'unité</li>
<li>Analyser le marché, les tendances et les besoins des clients pour identifier de nouvelles opportunités de produits</li>
<li>Définir la stratégie de développement de produits en collaboration avec les équipes techniques</li>
<li>Élaborer des plans marketing et de lancement de produits, y compris des stratégies de tarification, de distribution et de promotion</li>
<li>Surveiller les performances des produits, la veille concurrentiel et recueillir les commentaires des clients et ajuster les stratégies en conséquence.</li>
</ul>
",Casablanca,Maroc,NS MEDICAL,https://www.emploi.ma/offre-emploi-maroc/business-unit-manager-equipement-medical-8036947,Emploi.ma,https://www.emploi.ma/sites/default/files/styles/thumbnail/public/logo/ns-medical-logo-black-03-1024x373.png?itok=kRKBZY_U,fr,développement informatique,marketing,6539,"efficace
communication
l'innovation
engagement",manager,,,,
8044106,Architecte Entreprise,2023-09-30T01:00:04+01:00,"<p>Nous sommes à la recherche d'un <strong>Architecte Entreprise.</strong></p>
<p><u><strong>Missions :</strong></u></p>
<ul>
<li>Est garant de l'élaboration des Études Architecture avec l'ensemble des acteurs et s'assure de sa mise en œuvre</li>
<li>Contribue aux choix de nouvelles solutions répondant aux besoins de l'entreprise, en cohérence avec les solutions en place et en adéquation avec la stratégie SI et les contraintes de sécurités</li>
<li>Construit et maintient les standards et patterns d'architecture au sein de la DOSI. Participe également aux travaux et initiatives groupe autour des standards d'architecture</li>
<li>Contribue à la démarche SDI (Schéma Directeur Informatique) cible et la trajectoire pour l'atteindre en tenant en compte les besoins métiers et la stratégie globale de l'entreprise.</li>
<li>Propose des scénarios d'évolution et de simplification du SI en tenant compte des problématiques de décision, de gestion, d'évolution de l'offre, d'évolution des besoins, des contraintes de l’organisation, etc</li>
<li>Gère (construction, mise à jour et évolution) et garantie l'intégrité de la cartographie du SI ou du sous-ensemble de SI dont il a la charge en adéquation avec la stratégie SI</li>
<li>Participe aux différents comités et instances de pilotages (métier et IT)</li>
<li>Participe à l'exercice budgétaire (gestion, demandes et analyse d'impacts SI)</li>
<li>Contribue à l'animation des communautés architectes DOSI et filiales.</li>
</ul>
",Casablanca,Maroc,RED TIC,https://www.emploi.ma/offre-emploi-maroc/architecte-entreprise-8044106,Emploi.ma,https://www.emploi.ma/sites/default/files/styles/thumbnail/public/logo/0_10.png?itok=UlJY9cLY,fr,"assistance, secrétariat et accueil",,5381,"initiatives
organisation
analyse",directeur informatique,,,,
8050703,Teacher Assistant,2023-09-30T01:00:04+01:00,"<p>We are recruiting for a school based on <strong>Bouskoura 4 Teacher Assistants:</strong></p>
<p><u><strong>Missions:</strong></u></p>
<ul>
<li>Assist teachers with lesson preparation, including gathering materials and setting up equipment</li>
<li>Review lessons or lectures with students individually or in small groups</li>
<li>Supervise students in class, between classes and during recess and field trips</li>
<li>Monitor attendance, grade homework and calculate grades</li>
<li>Provide extra assistance to students who require special accommodations or are having difficulty with a concept</li>
<li>Assist students with special learning needs, including students with disabilities or those with English as a second language</li>
<li>Attend faculty meetings and parent conferences</li>
<li>Collaborate with the teacher to identify student problems and recommend solutions</li>
<li>Adhering to state, school and classroom rules and regulations.</li>
</ul>
",Casablanca,Maroc,BRAIN MANAGEMENT,https://www.emploi.ma/offre-emploi-maroc/teacher-assistant-8050703,Emploi.ma,https://www.emploi.ma/sites/default/files/styles/thumbnail/public/logo/logo_brain_management-01.png?itok=KXf7w1le,en,chimie,recruiting,4596,,assistant,,,english,
8055910,Ingénieur de Maintenance en Automation,2023-10-01T01:00:02+01:00,"<p>Nous cherchons pour le compte de notre client qui est une Importante Entreprise Industrielle spécialisée en Agroalimentaire basé à <strong>Casablanca</strong>, un <strong>Ingénieur de Maintenance en Automation.</strong></p>
<p><u><strong>Missions :</strong></u></p>
<ul>
<li>Entretenir et réparer des équipements de production automatisés</li>
<li>Vérifier le fonctionnement de la machine</li>
<li>Effectuer des essais</li>
<li>Déterminer la cause de la panne, vérifier l’usure des pièces</li>
<li>Remplacer les pièces défectueuses.</li>
</ul>
<p> </p>
<p> </p>
",Casablanca,Maroc,LYS CONSEIL,https://www.emploi.ma/offre-emploi-maroc/ingenieur-maintenance-automation-8055910,Emploi.ma,https://www.emploi.ma/sites/default/files/styles/thumbnail/public/logo/logo_lys_conseil_0.jpg?itok=20OFvNaY,fr,juridique,maintenance,3455,,ingénieur,,,,
8058012,Responsable Maintenance,2023-10-01T01:00:02+01:00,"<p>Pour le développement de notre département Production, nous recherchons le <strong>Responsable Maintenance</strong>.</p>
<p>Rattaché au <strong>Directeur de Production</strong>, votre mission principale consistera à : assurer le développement du service maintenance dans un cadre d’excellence opérationnelle.</p>
<p><u><strong>Missions :</strong></u></p>
<ul>
<li>Mise à jour de la documentation technique des machines, des équipements et des installations</li>
<li>Définition de la politique de remplacement des machines, des équipements et des installations</li>
<li>Application des pratiques 5S dans les ateliers, les locaux et les postes de travail</li>
<li>Étude, planification et ordonnancement du plan de maintenance préventive</li>
<li>Définition de besoin des moyens matériels (outils, appareils et moyens de manutention) nécessaires à l’exécution des travaux</li>
<li>Rédaction et mise à jour des procédures et des règles de travail</li>
<li>Participation au choix et l'évaluation des fournisseurs de service et du matériel de maintenance</li>
<li>Validation et clôture des travaux réalisés par les techniciens de maintenance et par les sous-traitants</li>
<li>Mise en place des indicateurs de performance et du tableau de bord Maintenance</li>
<li>Expression de besoins d'achat de pièces de rechange et de prestations de service de maintenance</li>
<li>Élaboration de cahiers de charge pour l’acquisition de nouvelles machines</li>
<li>Intégration et mise à jour des données pertinentes de gestion de la maintenance dans la GMAO</li>
<li>Vérification de la pertinence et de la fiabilité des informations saisies dans la GMAO</li>
<li>Exploitation des données saisies dans la GMAO et le retour d'expérience des techniciens de maintenance pour l'analyse des défaillances des machines et des équipements</li>
<li>Suivie du budget et analyse des coûts de maintenance</li>
<li>Suivie de la consommation d'énergie et mise en place de stratégies d'optimisation de la consommation des énergies.</li>
</ul>
",Casablanca,Maroc,FILMOD,https://www.emploi.ma/offre-emploi-maroc/responsable-maintenance-8058012,Emploi.ma,https://www.emploi.ma/sites/default/files/styles/thumbnail/public/logo/logo_filmod_new_0.png?itok=aqG1IPg_,fr,développement informatique,"maintenance, documentation, maintenance, maintenance, maintenance, maintenance",8158,"fiabilité
analyse",directeur,,,,
8063289, Supply Chain Manager,2023-10-01T01:00:02+01:00,"<p>Dans le cadre de notre expansion continue, nous sommes à la recherche d'un<strong> Supply Chain Manager</strong>, compétent et motivé, pour rejoindre notre équipe.</p>
<p><u><strong>Missions :</strong></u></p>
<ul>
<li>Concevoir, planifier et mettre en œuvre des stratégies d'approvisionnement efficaces et rentables pour atteindre les objectifs de l'entreprise</li>
<li>Gérer les opérations logistiques, y compris la planification des commandes, la gestion des importations, les transferts entre les points de vente, la gestion des stocks, des fournisseurs et la distribution</li>
<li>Optimiser les processus de la chaîne d'approvisionnement pour réduire les coûts tout en maintenant des normes de qualité élevées</li>
<li>Collaborer avec les départements internes pour anticiper les besoins et résoudre les problèmes liés à la chaîne d'approvisionnement</li>
<li>Suivre et analyser les métriques de performance, formuler des améliorations et présenter des rapports réguliers à la direction.</li>
</ul>
",Rabat,Maroc,C4 INVEST ,https://www.emploi.ma/offre-emploi-maroc/supply-chain-manager-8063289,Emploi.ma,https://www.emploi.ma/sites/default/files/styles/thumbnail/public/logo/logo_mycig.png?itok=luVvBfq7,fr,logistique,,4896,motivé,manager,,,,
8064765,Assistante Commerciale Showroom,2023-10-01T01:00:02+01:00,"<p>Nous recherchons une <strong>Assistante Commerciale</strong> responsable de notre showroom magasin à Marrakech.</p>
<p><u><strong>Missions :</strong></u></p>
<ul>
<li>Gestion commerciale du showroom magasin</li>
<li>Présentation et vente des services et des produits de la société</li>
<li>Négociation des achats avec des fournisseurs</li>
<li>Accueil clientèle.</li>
</ul>
",Marrakech,Maroc,COSMOS TECHNOLOGIE,https://www.emploi.ma/offre-emploi-maroc/assistante-commerciale-responsable-showroom-8064765,Emploi.ma,https://www.emploi.ma/sites/default/files/styles/thumbnail/public/logo/logo_cosmos_technologie.png?itok=UKbGQDxH,fr,"assistance, secrétariat et accueil",,3018,,"assistante
assistante commerciale",,,,
8065548,Ingénieur Technico-Commercial H/F,2023-10-01T01:00:02+01:00,"<p>Dans le cadre de son développement, une multinationale à Rabat, leader dans le domaine du Génie Civil spécialisé, recrute un <strong>Ingénieur Technico-commercial H/F.</strong></p>
<p><u><strong>Missions :</strong></u></p>
<ul>
<li>Gérer, entretenir et développer le portefeuille clients</li>
<li>Étudier en vue d’accrocher des affaires de projets de construction et assurer l’expansion du chiffre d’affaires</li>
<li>Assurer les visites des entreprises dans un objectif d’information, de recensement des besoins et de prospection des ventes en fonction des plannings préétablis</li>
<li> Préparer la négociation commerciale et l’argumentaire à présenter aux clients</li>
<li>Prendre en charge et analyser les dossiers de consultation et préparer les réponses aux appels d’offre</li>
<li>Préparer les devis</li>
<li>Négocier les contrats de vente, les modalités de paiement et établir les plannings des livraisons clients, dans le cadre des devis et de la politique générale de l’entreprise</li>
<li>Assurer la gestion des projets, et apporter les solutions aux problèmes techniques</li>
<li>Assurer la relation clients en vue de leur fidélisation.</li>
</ul>
",Rabat,Maroc,N.C.,https://www.emploi.ma/offre-emploi-maroc/ingenieur-technico-commercial-hf-8065548,Emploi.ma,https://www.emploi.ma/sites/all/themes/africawork2/images/logo-non-dispo.jpg,fr,"assistance, secrétariat et accueil","consultation, gestion des projets",7374,,"ingénieur
commercial",génie civil,,,
8068278,Superviseur,2023-10-01T01:00:02+01:00,"<p>Nous sommes à la recherche d'un <strong>Superviseur.</strong></p>
<p><u><strong>Missions :</strong></u></p>
<p><strong>Animer : motiver et engager les collaborateurs </strong></p>
<ul>
<li>Favoriser une dynamique d’équipe propice à la performance commerciale</li>
<li>Collaborer avec le réseau de partenaires internes et externes.</li>
</ul>
<p><strong>Former : Identifier les besoins en formation</strong></p>
<ul>
<li>Accompagner la progression et favoriser l’émergence des talents</li>
<li>Être garant du suivi pédagogique des collaborateurs.</li>
</ul>
<p><strong>Piloter : Suivre les indicateurs clés de la performance individuelle et collective</strong></p>
<ul>
<li>Organiser et planifier l’activité commerciale de l’équipe</li>
<li>Faire preuve de vision stratégique</li>
<li>Suivre l’application des procédures internes dans le respect de la réglementation.</li>
</ul>
<p><strong>Communiquer : Maitriser les leviers de la communication</strong></p>
<ul>
<li>Être le relais de la politique de la Direction</li>
<li>Représenter l’entreprise.</li>
</ul>
",Tanger,Maroc,PARTNERS FINANCES,https://www.emploi.ma/offre-emploi-maroc/superviseur-8068278,Emploi.ma,https://www.emploi.ma/sites/default/files/styles/thumbnail/public/logo/mr-p-022x_0.png?itok=SILo2hRD,fr,"assistance, secrétariat et accueil",,4783,dynamique,,,,,
8071596,Responsable D&#039;Entrepôt et Logistique en Ligne,2023-10-01T01:00:02+01:00,"<p>Nous recherchons un Personnel « Entrepôt et Logistique en ligne » pour être employé en complément de l'équipe existante dans notre Entrepôt de la région Casablanca, Maarif.</p>
<p><u><strong>Missions :</strong></u></p>
<ul>
<li>Exécution et suivi du côté workflow, logistique, entrepôt et en ligne</li>
<li>Assurer l'ordre général de l'entrepôt</li>
<li>Préparer et expédier les commandes et les expéditions depuis le magasin et en ligne dans le cadre des processus de l'entreprise</li>
<li>Accepter les expéditions venant de l'extérieur vers l'entrepôt grâce à des données systématiques et les placer dans l'entrepôt de manière ordonnée</li>
<li>Répondre aux questions quotidiennes des clients sur le côté en ligne</li>
<li>Suivi des consommables et de tous les autres matériels utilisés par les magasins et en ligne</li>
<li>Suivi et exécution réguliers de travaux tels que le classement et l'archivage des documents de magasin, en ligne et comptables dans l'entrepôt et dans les zones générales d'entrepôt et de logistique similaires.</li>
</ul>
",Casablanca,Maroc,TUĞBA,https://www.emploi.ma/offre-emploi-maroc/responsable-entrepot-logistique-ligne-8071596,Emploi.ma,https://www.emploi.ma/sites/default/files/styles/thumbnail/public/logo/313339051_417672597238261_6680418936656529904_n.jpg?itok=7hKNzZ_6,fr,logistique,workflow,5554,,,,,,
